Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
62.901481,2066.18,-2.45,1,0
63.010723,2065.88,-2.5,1,0
63.100923,2067.38,-2.6,1,0
63.206987,2068.32,-4.15,1,0
63.293453,2066.18,-752.05,1,1
63.397706,2065.88,-301.0,1,1
63.494065,2066.63,-3.3,1,0
63.59909,2066.29,-5.4,1,0
63.698221,2067.68,-5.3,1,0
63.796947,2068.47,-209.35,1,1
63.905849,2067.83,-832.4,0,1
64.003138,2067.04,-852.35,0,1
64.099433,2068.88,-671.7,0,1
64.19801,2066.97,-907.15,0,1
64.304553,2067.23,-1004.25,0,1
64.399636,2067.08,-946.55,0,1
64.497591,2065.99,-827.15,0,1
64.596065,2066.74,-811.85,0,1
64.699155,2066.4,-681.0,0,1
64.804478,2068.28,-884.2,0,1
64.895239,2067.0,-905.4,0,1
64.999496,2063.7,-925.8,0,1
65.101904,2063.93,-935.3,0,1
65.207288,2066.18,-877.7,0,1
65.295894,2065.88,-813.25,0,1
65.400115,2064.15,-812.4,0,1
65.512233,2064.45,-846.15,0,1
65.60069,2065.65,-849.3,0,1
65.700881,2065.5,-932.15,0,1
65.796844,2063.21,-1000.45,0,1
65.90349,2065.43,-909.45,0,1
65.99861,2065.69,-961.9,0,1
66.096218,2064.98,-868.6,0,1
66.197407,2063.55,-901.15,0,1
66.296438,2064.75,-819.55,0,1
66.398175,2065.8,-830.6,0,1
66.499989,2063.36,-905.3,0,1
66.601707,2065.02,-1084.8,0,1
66.699233,2064.0,-927.8,0,1
66.79645,2061.23,-796.3,0,1
66.906301,2061.9,-797.6,0,1
67.003275,2062.5,-699.85,0,1
67.099759,2062.61,-710.25,0,1
67.198832,2064.41,-929.4,0,1
67.299384,2063.85,-1015.0,0,1
67.401356,2062.05,-955.35,0,1
67.502542,2061.41,-900.9,0,1
67.598866,2060.18,-848.2,0,1
67.700399,2062.28,-883.1,0,1
67.797739,2061.64,-846.75,0,1
67.901192,2061.26,-892.0,0,1
67.998066,2063.44,-929.5,0,1
68.103463,2065.88,-924.5,0,1
68.19691,2063.63,-906.9,0,1
68.293687,2062.16,-967.45,0,1
68.399593,2061.79,-870.15,0,1
68.503187,2061.79,-857.3,0,1
68.596859,2061.94,-906.15,0,1
68.702282,2062.54,-910.1,0,1
68.805194,2062.95,-903.35,0,1
68.906566,2063.21,-1010.35,0,1
69.002122,2060.85,-881.4,0,1
69.1104,2060.55,-889.3,0,1
69.210274,2060.33,-885.7,0,1
69.29263,2060.33,-809.35,0,1
69.395082,2058.75,-895.8,0,1
69.495213,2057.02,-836.0,0,1
69.597795,2058.56,-894.75,0,1
69.697072,2062.88,-895.25,0,1
69.810859,2062.91,-1012.9,0,1
69.905922,2061.11,-822.75,0,1
70.000484,2059.09,-880.8,0,1
70.100687,2059.65,-768.6,0,1
70.194652,2058.75,-773.95,0,1
70.295757,2060.81,-783.6,0,1
70.393289,2060.29,-911.0,0,1
70.499359,2058.79,-991.95,0,1
70.594908,2058.86,-1020.35,0,1
70.693981,2060.51,-1168.2,0,1
70.794716,2059.39,-829.35,0,1
70.904022,2060.06,-761.2,0,1
70.999274,2059.76,-780.5,0,1
71.101339,2058.38,-753.45,0,1
71.195738,2058.11,-646.9,0,1
71.298639,2058.19,-833.95,0,1
71.396065,2057.55,-1144.0,0,1
71.495991,2058.19,-1003.0,0,1
71.593995,2056.16,-838.45,0,1
71.69858,2058.75,-762.1,0,1
71.797937,2059.13,-816.1,0,1
71.907932,2058.23,-836.25,0,1
72.002214,2058.86,-837.8,0,1
72.100677,2059.43,-1014.4,0,1
72.197408,2059.69,-1038.1,0,1
72.294546,2059.88,-1128.65,0,1
72.396724,2058.56,-1200.6,0,1
72.496454,2057.78,-1126.8,0,1
72.599444,2057.44,-754.45,0,1
