Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
35.003207,46202.16,-2.05,1,0
35.098265,45875.43,-2.05,1,0
35.19338,45967.3,-2.05,1,0
35.302731,46112.36,-2.05,1,0
35.401384,46295.01,-2.05,1,0
35.494428,46472.82,-2.05,1,0
35.593411,46494.28,-2.05,1,0
35.693793,46512.17,-2.05,1,0
35.800545,46564.65,-2.05,1,0
35.893478,46498.4,-2.05,1,0
35.992343,46531.79,-2.05,1,0
36.093537,46555.8,-2.05,1,0
36.206726,46550.7,-2.05,1,0
36.302224,46598.6,-2.05,1,0
36.400245,46626.85,-2.05,1,0
36.495147,46658.62,-2.05,1,0
36.594338,46643.69,-2.05,1,0
36.695617,46593.95,-2.05,1,0
36.793833,46553.47,-2.05,1,0
36.897008,46571.59,-2.05,1,0
36.994764,46540.83,-2.05,1,0
37.094782,46513.56,-2.05,1,0
37.20521,46579.88,-2.05,1,0
37.302887,46626.55,-2.05,1,0
37.400977,46616.08,-2.05,1,0
37.494191,46546.64,-2.05,1,0
37.592655,46481.37,-2.05,1,0
37.696277,46414.34,-2.05,1,0
37.796805,46471.39,-2.05,1,0
37.893169,46726.93,-2.05,1,0
37.993319,46829.19,-2.05,1,0
38.093784,46824.16,-2.05,1,0
38.203918,46743.14,-2.05,1,0
38.300356,46731.06,-2.05,1,0
38.398703,46726.86,-2.05,1,0
38.497438,46864.83,-2.05,1,0
38.592671,46935.61,-2.05,1,0
38.695962,46995.86,-2.05,1,0
38.793461,46962.7,-2.05,1,0
38.893854,46936.25,-2.05,1,0
38.995156,46695.72,-2.05,1,0
39.096369,46612.55,-2.05,1,0
39.191534,46507.41,-2.05,1,0
39.292304,46559.74,-2.05,1,0
39.399257,46584.23,-2.05,1,0
39.496564,46621.89,-2.05,1,0
39.59415,46681.58,-2.05,1,0
39.695649,46490.82,-2.05,1,0
39.793999,46487.86,-2.05,1,0
39.896073,46538.95,-2.05,1,0
40.001621,46535.09,-2.05,1,0
40.09199,46534.79,-2.05,1,0
40.20402,46518.7,-2.05,1,0
40.301194,46487.75,-2.05,1,0
40.400961,46453.31,-2.05,1,0
40.494588,46348.62,-2.05,1,0
40.592695,46379.9,-2.05,1,0
40.695204,46412.5,-2.05,1,0
40.793152,46507.52,-2.05,1,0
40.891694,46520.39,-2.05,1,0
41.002449,46436.77,-2.05,1,0
41.091902,46408.94,-2.05,1,0
41.203478,46410.1,-2.05,1,0
41.298481,46431.97,-2.05,1,0
41.396541,46418.12,-2.05,1,0
41.490758,46464.45,-2.05,1,0
41.601385,46543.3,-2.05,1,0
41.691037,46586.56,-2.05,1,0
41.793678,46608.24,-2.05,1,0
41.892353,46570.2,-2.05,1,0
41.996355,46510.71,-2.05,1,0
42.094597,46466.89,-2.05,1,0
42.205292,46443.41,-2.05,1,0
42.303668,46480.21,-2.05,1,0
42.399808,46539.41,-2.05,1,0
42.495454,46576.62,-2.05,1,0
42.59352,46600.89,-2.05,1,0
42.696832,46591.89,-2.05,1,0
42.797562,46539.67,-2.05,1,0
42.898052,46505.61,-2.05,1,0
43.000864,46521.36,-2.05,1,0
43.096867,46527.32,-2.05,1,0
43.194778,46482.72,-2.05,1,0
43.296853,46491.09,-2.05,1,0
43.391429,46494.8,-2.05,1,0
43.492647,46494.05,-2.05,1,0
43.600545,46478.11,-2.05,1,0
43.698639,46441.5,-2.05,1,0
43.802062,46421.09,-2.05,1,0
43.901216,46425.18,-2.05,1,0
43.999669,46435.38,-2.05,1,0
44.096432,46392.84,-2.05,1,0
44.194261,46408.04,-2.05,1,0
44.293127,46426.3,-2.05,1,0
44.401939,46447.8,-2.05,1,0
44.500252,46459.62,-2.05,1,0
44.59711,46447.8,-2.05,1,0
44.697472,46430.99,-2.05,1,0
44.798408,46448.25,-2.05,1,0
44.897776,46459.28,-2.05,1,0
45.003044,46457.29,-2.05,1,0
45.099353,46510.97,-2.05,1,0
45.194195,46529.95,-2.05,1,0
45.295973,46550.06,-2.05,1,0
45.390965,46495.93,-2.05,1,0
45.49164,46455.04,-2.05,1,0
45.59675,46425.82,-2.05,1,0
45.69762,46479.95,-2.05,1,0
45.797769,46567.61,-2.05,1,0
45.897242,46622.2,-2.05,1,0
46.003014,46629.14,-2.05,1,0
46.097864,46566.23,-2.05,1,0
46.194203,46520.95,-2.05,1,0
46.295078,46502.72,-2.05,1,0
46.391902,46496.71,-2.05,1,0
46.492339,46519.75,-2.05,1,0
46.602154,46536.48,-2.05,1,0
46.691405,46535.35,-2.05,1,0
46.793368,46468.84,-2.05,1,0
46.8948,46466.93,-2.05,1,0
46.991498,46523.2,-2.05,1,0
47.108703,46574.89,-2.05,1,0
47.205726,46603.96,-2.05,1,0
47.301942,46570.2,-2.05,1,0
47.394013,46514.5,-2.05,1,0
47.502808,46485.8,-2.05,1,0
47.593915,46457.14,-2.05,1,0
47.69088,46442.81,-2.05,1,0
47.792309,46460.25,-2.05,1,0
47.894582,46534.83,-2.05,1,0
47.993827,46601.53,-2.05,1,0
48.104705,46583.78,-2.05,1,0
48.200195,46545.33,-2.05,1,0
48.299176,46505.16,-2.05,1,0
48.39342,46492.18,-2.05,1,0
48.494152,46497.62,-2.05,1,0
48.591998,46522.49,-2.05,1,0
48.693139,46561.35,-2.05,1,0
48.801136,46581.01,-2.05,1,0
48.896309,46586.71,-2.05,1,0
48.995369,46573.36,-2.05,1,0
49.092197,46544.7,-2.05,1,0
49.203275,46532.61,-2.05,1,0
49.303553,46570.02,-2.05,1,0
49.395127,46595.9,-2.05,1,0
49.495732,46594.51,-2.05,1,0
49.597432,46569.57,-2.05,1,0
49.700591,46574.86,-2.05,1,0
49.800847,46576.77,-2.05,1,0
49.899482,46571.14,-2.05,1,0
49.997226,46531.23,-2.05,1,0
50.092996,46496.04,-2.05,1,0
50.191456,46490.45,-2.05,1,0
50.301424,46499.75,-2.05,1,0
50.395905,46501.7,-2.05,1,0
50.496606,46516.26,-2.05,1,0
50.594659,46469.78,-2.05,1,0
50.694031,46483.25,-2.05,1,0
50.792825,46492.18,-2.05,1,0
50.895169,46555.65,-2.05,1,0
50.994319,46564.35,-2.05,1,0
51.105807,46596.8,-2.05,1,0
51.202068,46619.98,-2.05,1,0
51.300036,46536.96,-2.05,1,0
51.39414,46545.0,-2.05,1,0
51.496213,46528.83,-2.05,1,0
51.593286,46574.7,-2.05,1,0
51.691916,46599.76,-2.05,1,0
51.80254,46604.08,-2.05,1,0
51.901833,46587.12,-2.05,1,0
52.002706,46589.11,-2.05,1,0
52.105089,46584.95,-2.05,1,0
52.199767,46573.73,-2.05,1,0
52.298406,46580.11,-2.05,1,0
52.390974,46635.02,-2.05,1,0
52.495604,46655.51,-2.05,1,0
52.590919,46676.93,-2.05,1,0
52.691543,46684.2,-2.05,1,0
52.791946,46661.73,-2.05,1,0
52.902861,46649.13,-2.05,1,0
52.99448,46663.16,-2.05,1,0
53.102668,46654.04,-2.05,1,0
53.197895,46669.12,-2.05,1,0
53.301125,46674.0,-2.05,1,0
53.396013,46695.46,-2.05,1,0
53.49339,46696.09,-2.05,1,0
53.592108,46693.84,-2.05,1,0
53.695642,46614.43,-2.05,1,0
53.792311,46593.2,-2.05,1,0
53.893586,46583.71,-2.05,1,0
53.992444,46543.83,-2.05,1,0
54.102672,46604.41,-2.05,1,0
54.198159,46620.73,-2.05,1,0
54.298216,46628.57,-2.05,1,0
54.393286,46605.13,-2.05,1,0
54.493146,46583.56,-2.05,1,0
54.596565,46600.85,-2.05,1,0
54.694056,46607.9,-2.05,1,0
54.7952,46627.97,-2.05,1,0
54.896189,46586.41,-2.05,1,0
54.994653,46623.73,-2.05,1,0
55.104557,46636.41,-2.05,1,0
55.202882,46638.21,-2.05,1,0
55.300985,46619.27,-2.05,1,0
55.396564,46595.79,-2.05,1,0
55.494641,46588.06,-2.05,1,0
55.591977,46597.7,-2.05,1,0
55.694295,46632.51,-2.05,1,0
55.797199,46627.41,-2.05,1,0
55.895457,46648.42,-2.05,1,0
55.996938,46643.39,-2.05,1,0
56.106439,46629.96,-2.05,1,0
56.203964,46672.46,-2.05,1,0
56.301122,46782.19,-2.05,1,0
56.395599,46919.03,-2.05,1,0
56.495659,46997.62,-2.05,1,0
56.595,47023.39,-2.05,1,0
56.697435,46935.24,-2.05,1,0
56.795815,46767.18,-2.05,1,0
56.894842,46607.53,-2.05,1,0
56.998191,46606.21,-2.05,1,0
57.093042,46646.95,-2.05,1,0
57.192426,46688.67,-2.05,1,0
57.304495,46705.29,-2.05,1,0
57.397527,46709.98,-2.05,1,0
57.493557,46674.37,-2.05,1,0
57.598534,46595.3,-2.05,1,0
57.700316,46611.65,-2.05,1,0
57.797699,46616.64,-2.05,1,0
57.897604,46685.44,-2.05,1,0
57.997961,46713.43,-2.05,1,0
58.092162,46515.85,-2.05,1,0
58.192713,46567.35,-2.05,1,0
58.300792,46808.33,-2.05,1,0
58.396381,47252.93,-2.05,1,0
58.49848,48015.45,-2.05,1,0
58.597844,48362.67,-2.05,1,0
58.695875,48927.5,-2.05,1,0
58.798899,49359.31,-2.05,1,0
58.895795,49149.76,-2.05,1,0
58.994066,49170.77,-2.05,1,0
59.095236,49379.37,-2.05,1,0
59.197413,49818.57,-2.05,1,0
59.297455,50098.76,-2.05,1,0
59.398052,50447.74,-2.05,1,0
59.493319,50616.84,-2.05,1,0
59.601394,50997.94,-2.05,1,0
59.700089,51090.67,-2.05,1,0
59.801172,51070.71,-2.05,1,0
59.895448,51154.52,-2.05,1,0
59.993505,51503.42,-2.05,1,0
60.094146,51914.07,-2.05,1,0
60.198599,52667.62,-2.05,1,0
60.293789,52421.09,-2.05,1,0
60.405153,52099.08,-2.05,1,0
60.501823,52420.0,-2.05,1,0
60.599376,51994.84,-2.05,1,0
60.693741,52641.03,-2.05,1,0
60.795746,52776.9,-2.05,1,0
60.900486,53060.64,-2.05,1,0
60.993757,53528.8,-2.05,1,0
61.094053,53716.33,-2.05,1,0
61.196488,54150.69,-2.05,1,0
61.294162,53833.07,-2.05,1,0
61.392997,53914.73,-2.05,1,0
61.500977,53985.11,-2.05,1,0
61.601558,53964.7,-2.05,1,0
61.694609,54055.11,-2.05,1,0
61.796815,54204.86,-2.05,1,0
61.897032,54032.64,-2.05,1,0
61.994434,53873.55,-2.05,1,0
62.094709,53789.89,-2.05,1,0
62.197069,53845.26,-2.05,1,0
62.295871,53959.94,-2.05,1,0
62.406103,53894.93,-2.05,1,0
62.502892,53855.77,-2.05,1,0
62.600588,54070.68,-2.05,1,0
62.694961,54056.2,-2.05,1,0
62.800145,54013.17,-2.05,1,0
62.890671,54118.13,-2.05,1,0
62.996219,54103.65,-2.05,1,0
63.093774,54143.6,-2.05,1,0
63.197373,54236.44,-2.05,1,0
63.2928,54271.29,-2.05,1,0
63.405138,54331.16,-2.05,1,0
63.502457,54354.61,-2.05,1,0
63.599956,54353.14,-2.05,1,0
63.693701,54261.46,-2.05,1,0
63.794626,54152.11,-2.05,1,0
63.894996,53981.28,-2.05,1,0
63.990239,53734.37,-2.05,1,0
64.094105,53548.76,-2.05,1,0
64.196158,53446.91,-2.05,1,0
64.294172,53352.04,-2.05,1,0
