Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
199.294684,45478.02,-307.55,0,1
199.389288,45520.15,-354.45,0,1
199.485236,45533.58,-428.55,0,1
199.586647,45830.71,-339.4,0,1
199.693827,46584.31,-415.35,0,1
199.793841,46844.2,-442.25,0,1
199.886057,47429.09,-383.6,0,1
199.986786,48151.96,-355.1,0,1
200.096816,48617.23,-459.55,0,1
200.192044,49093.04,-401.8,0,1
200.290137,49338.37,-512.25,0,1
200.392609,49048.25,-395.1,0,1
200.492929,46683.79,-360.05,0,1
200.588819,46157.94,-409.9,0,1
200.68686,45869.99,-328.05,0,1
200.784962,45345.53,-314.55,0,1
200.891057,45146.45,-372.9,0,1
200.987058,44448.82,-369.35,0,1
201.087239,45687.79,-472.1,0,1
201.184302,46365.05,-336.35,0,1
201.292475,46400.98,-340.4,0,1
201.389609,45944.49,-583.8,0,1
201.494953,46557.52,-387.2,0,1
201.596458,47904.45,-554.45,0,1
201.691531,48944.42,-551.2,0,1
201.786046,50097.33,-512.05,0,1
201.894677,50446.84,-431.65,0,1
202.004008,50877.78,-318.45,0,1
202.091032,50906.89,-482.95,0,1
202.190074,51059.76,-599.75,0,1
202.285689,50902.39,-418.95,0,1
202.387398,50656.2,-621.95,0,1
202.493916,50454.75,-413.8,0,1
202.593146,50679.83,-661.6,0,1
202.689696,50855.73,-553.35,0,1
202.799978,50876.7,-663.05,0,1
202.893536,50730.43,-663.05,0,1
202.991433,50226.07,-538.15,0,1
203.087412,50363.75,-584.4,0,1
203.184842,50648.24,-522.45,0,1
203.294647,50644.98,-487.85,0,1
203.395536,50582.93,-464.35,0,1
203.491837,50503.71,-461.8,0,1
203.594387,50313.59,-469.45,0,1
203.688251,50257.85,-464.55,0,1
203.795725,50252.26,-481.15,0,1
203.893807,50246.97,-299.35,0,1
203.988388,50217.79,-326.85,0,1
204.087687,50265.77,-382.8,0,1
204.197985,50323.05,-388.95,0,1
204.304849,50273.94,-540.8,0,1
204.394762,50303.54,-416.5,0,1
204.488277,50290.97,-540.05,0,1
204.586689,50283.17,-486.25,0,1
204.687299,50270.04,-313.6,0,1
204.796995,50305.41,-491.35,0,1
204.893452,50293.67,-636.5,0,1
204.988955,50207.02,-608.95,0,1
205.097746,50315.02,-573.7,0,1
205.196008,50218.16,-595.9,0,1
205.288751,50205.55,-716.8,0,1
205.386135,50211.89,-717.9,0,1
205.485965,50312.47,-715.85,0,1
205.585914,50319.56,-688.75,0,1
205.695066,50284.86,-763.45,0,1
205.793876,50262.8,-727.25,0,1
205.897938,50242.73,-578.4,0,1
205.990446,50197.79,-467.15,0,1
206.085911,50150.71,-637.75,0,1
206.20029,50179.15,-529.0,0,1
206.307043,50224.99,-591.45,0,1
206.390996,50233.39,-704.75,0,1
206.497967,50187.51,-711.25,0,1
206.585921,50235.34,-682.25,0,1
206.693994,50171.57,-585.4,0,1
206.791564,50159.0,-559.0,0,1
206.89222,50125.5,-288.75,0,1
206.989005,50149.85,-375.65,0,1
207.084905,50248.17,-504.7,0,1
207.196666,50105.17,-396.45,0,1
207.292237,50230.58,-541.65,0,1
207.38773,50166.13,-703.4,0,1
207.498597,50156.75,-476.75,0,1
207.60539,50176.52,-259.95,0,1
207.698622,50127.04,-417.75,0,1
207.790868,50152.32,-424.05,0,1
207.887426,50184.02,-480.15,0,1
207.995652,50211.89,-601.3,0,1
208.085293,50153.34,-553.9,0,1
208.194041,50141.37,-488.1,0,1
208.292086,50102.36,-359.05,0,1
208.387125,49957.48,-375.35,0,1
208.49803,50084.09,-458.45,0,1
208.595948,50249.86,-617.5,0,1
208.690584,50481.76,-498.0,0,1
208.789022,51069.32,-366.15,0,1
208.887683,51534.86,-481.6,0,1
208.985031,51840.51,-404.45,0,1
209.085012,52245.31,-560.6,0,1
209.191826,52459.47,-388.8,0,1
209.290798,52827.36,-653.65,0,1
209.387728,53997.37,-675.15,0,1
209.485749,54984.89,-684.35,0,1
209.594512,55561.54,-347.7,0,1
209.689317,56032.59,-271.5,0,1
209.787853,55993.46,-423.35,0,1
209.896852,56317.16,-582.75,0,1
210.005125,56047.37,-438.9,0,1
210.093556,56052.02,-693.75,0,1
210.20121,56054.68,-500.45,0,1
210.291562,55684.66,-300.65,0,1
210.389056,55178.54,-442.45,0,1
210.500257,55280.57,-406.25,0,1
210.5906,55954.34,-547.9,0,1
210.688768,55112.96,-567.15,0,1
210.795497,54999.79,-359.95,0,1
210.893001,55413.29,-573.35,0,1
210.987727,55602.95,-669.2,0,1
211.095766,55278.43,-661.65,0,1
211.185311,54964.19,-638.35,0,1
211.295591,55035.73,-618.95,0,1
211.39057,55026.35,-632.25,0,1
211.484126,54932.71,-397.3,0,1
211.58726,54912.64,-460.6,0,1
211.687845,54226.58,-415.95,0,1
211.788476,54647.92,-494.9,0,1
211.884926,55540.68,-432.5,0,1
211.999352,55438.84,-428.5,0,1
212.094744,55902.08,-603.7,0,1
212.203382,55647.93,-672.7,0,1
212.298597,55531.19,-599.4,0,1
212.386053,55358.07,-691.25,0,1
212.484981,55234.39,-553.9,0,1
212.586039,55136.71,-593.55,0,1
212.692112,55086.41,-509.0,0,1
212.794735,55108.87,-615.9,0,1
212.885462,55134.42,-623.25,0,1
212.996743,55073.01,-628.9,0,1
213.09419,55021.39,-651.9,0,1
213.195717,55048.29,-522.9,0,1
213.285309,55053.96,-696.5,0,1
213.391913,55066.86,-651.7,0,1
213.492433,54981.29,-628.85,0,1
213.590323,55006.24,-553.1,0,1
213.684568,55018.06,-618.05,0,1
213.784572,55042.44,-503.6,0,1
213.889932,55029.2,-553.3,0,1
213.989789,55010.22,-457.55,0,1
214.088003,55019.14,-587.4,0,1
214.184906,55034.9,-400.4,0,1
214.29343,55063.75,-419.4,0,1
214.386441,55055.64,-252.6,0,1
214.498955,55106.7,-342.2,0,1
214.591079,55141.85,-435.2,0,1
214.701459,55142.45,-380.5,0,1
214.788688,55064.5,-447.3,0,1
214.887197,54811.93,-447.0,0,1
214.985801,54408.4,-668.7,0,1
215.093677,53406.1,-741.25,0,1
215.189407,52838.68,-748.5,0,1
215.287614,51184.49,-689.85,0,1
215.39624,50224.27,-624.85,0,1
215.493927,49687.92,-692.8,0,1
215.591278,48798.64,-784.05,0,1
215.685713,48098.28,-740.75,0,1
215.804926,47837.08,-660.05,0,1
215.90369,47742.47,-711.6,0,1
215.989136,47689.62,-689.65,0,1
216.086513,47711.71,-723.45,0,1
216.19093,47838.62,-683.55,0,1
216.295882,47923.32,-730.65,0,1
216.392331,48059.53,-762.8,0,1
216.486333,48086.13,-655.5,0,1
216.584592,48047.15,-673.65,0,1
216.694991,47943.84,-640.0,0,1
216.801302,47862.55,-679.6,0,1
216.898712,47855.57,-659.75,0,1
216.993619,47884.46,-691.6,0,1
217.101352,47950.22,-617.55,0,1
217.189104,48021.16,-735.25,0,1
