Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
44.702109,57136.06,-576.45,1,1
44.796102,57205.23,-355.65,1,1
44.894997,57282.13,-318.3,1,1
45.003376,57106.12,-172.1,1,1
45.091839,57135.01,-276.55,1,1
45.202136,57108.34,-186.55,1,1
45.30161,57095.36,-47.95,1,1
45.402079,57012.83,0.1,1,0
45.49936,56879.47,309.75,1,1
45.595408,57167.61,626.4,0,1
45.692116,57300.7,-167.35,1,1
45.803819,57210.41,-2.15,1,0
45.8953,57347.48,-245.45,1,1
46.003098,57400.37,-1119.7,0,1
46.114422,57429.52,-637.55,0,1
46.209764,57171.13,-350.9,0,1
46.298618,57292.19,-334.55,0,1
46.39321,57413.39,-493.15,0,1
46.501366,57410.39,-142.7,0,0
46.599447,57474.8,-165.05,0,1
46.697412,57529.87,-101.4,0,1
46.794515,57558.04,-356.1,0,1
46.892868,57583.85,-182.25,0,1
47.006638,57550.2,-619.3,0,1
47.095964,57406.08,-518.95,1,1
47.204687,57606.62,-366.15,1,1
47.303443,57585.31,-38.7,1,1
47.394948,57279.73,-451.75,1,1
47.501104,57406.71,-353.95,1,1
47.601807,57414.7,-4.45,1,0
47.696232,57515.05,-592.65,1,1
47.792308,57785.25,-238.3,0,1
47.904798,57850.19,-372.75,0,1
47.999367,57474.43,-25.4,1,1
48.09737,56816.6,-2.7,1,0
48.207959,56485.07,-35.2,1,1
48.296574,55774.91,421.0,0,1
48.394119,55539.75,-254.45,0,1
48.503442,55676.41,-234.7,0,1
48.593172,55659.34,-478.6,0,1
48.701973,55748.73,-602.05,0,1
48.800928,54951.06,-372.05,0,1
48.896905,54803.18,299.45,0,1
48.994494,55172.54,362.2,0,1
49.102268,55979.73,-292.0,0,1
49.202356,56509.37,-624.05,0,1
49.298454,56907.72,-352.25,1,1
49.409607,56974.23,-428.95,1,1
49.500688,57268.55,-6.35,1,0
49.597243,57319.23,-210.7,1,1
49.706579,56882.51,-518.4,1,1
49.795737,56869.31,-1.95,1,0
49.891891,56725.63,-514.3,1,1
49.99796,55653.52,-5.0,1,0
50.102381,55485.69,-544.05,1,1
50.200765,55690.59,-796.05,0,1
50.304721,56056.11,-956.7,0,1
50.406144,56083.12,-945.35,0,1
50.500002,56324.32,-759.3,0,1
50.5936,56591.6,-414.3,0,1
50.700964,56665.65,-529.55,0,1
50.796615,56789.59,-531.45,0,1
50.906121,56799.54,261.35,0,0
50.994821,56758.01,-146.5,0,1
51.092645,56792.82,-427.55,0,1
51.202516,56831.87,-563.15,0,1
51.301794,56879.89,-237.8,1,1
51.403465,56866.79,-266.75,1,1
51.498808,56857.49,-164.75,1,1
51.596616,56795.97,-521.25,0,1
51.705497,56859.11,-4.2,1,0
51.799366,56821.21,-642.55,1,1
51.898471,56868.14,-406.95,1,1
52.004417,56824.63,-227.3,1,1
52.098602,56897.67,-164.1,1,1
52.194472,56959.64,-711.05,0,1
52.292804,57040.37,-979.7,0,1
52.391789,57094.46,-872.6,0,1
52.500152,57181.79,-1083.5,0,1
52.597174,57188.88,-413.8,0,1
52.707614,57158.64,-283.95,1,1
52.803045,57255.69,-599.35,0,1
52.893747,57241.73,-882.15,0,1
53.00349,57254.34,-579.15,0,1
53.099783,57257.41,-466.0,0,1
53.207522,57183.29,-156.4,0,1
53.303197,57237.83,-53.9,0,1
53.397422,57229.05,-291.7,0,1
53.500557,57283.41,-424.75,0,1
53.597169,57240.68,-522.3,1,1
53.692952,57232.84,-307.45,1,1
53.800261,57215.06,-7.85,1,0
53.895954,57274.75,-566.0,1,1
54.006426,57278.46,-7.35,1,0
54.098531,57306.44,-313.2,1,1
54.194915,57330.98,-387.05,1,1
54.302576,57348.27,-545.75,0,1
54.392497,57385.11,-411.35,0,1
54.49196,57364.96,-312.25,0,1
54.601513,57311.96,-527.6,1,1
54.697791,57296.8,-2.6,1,0
54.795931,57319.09,-340.2,1,1
54.904407,57327.6,-943.25,0,1
55.000309,57282.25,-1047.95,0,1
55.097383,57294.59,-667.35,0,1
55.204565,57343.47,-260.65,0,1
55.294618,57425.84,-548.3,0,1
55.404436,57273.88,-112.45,0,1
55.500588,57316.57,-624.75,0,1
55.612179,57187.27,-285.85,1,1
55.693528,57409.23,-389.6,1,1
55.80074,57514.19,-2.0,1,0
55.897854,57403.68,-209.3,1,1
55.997273,57348.83,-154.95,0,1
56.104868,57376.93,-189.55,1,1
56.202258,57466.29,-2.65,1,0
56.298736,57438.71,-245.9,1,1
56.402974,57429.52,-581.55,0,1
56.4965,57368.11,-655.4,0,1
56.593615,57370.89,-335.45,0,1
56.704481,57362.71,-406.2,0,1
56.794288,57373.21,-220.45,0,1
56.894894,57349.13,187.25,0,0
57.001604,57278.31,-566.0,0,1
57.101932,57289.19,-193.75,0,1
57.197852,57260.98,-877.0,0,1
57.293905,57297.59,-235.2,1,1
57.404622,57287.39,-341.8,1,1
57.500477,57301.98,-424.8,1,1
57.609487,57262.74,-194.05,1,1
57.698895,57298.23,-3.25,1,0
57.811023,57067.11,-463.0,1,1
57.905589,56818.14,-906.1,0,1
57.994901,57358.62,-358.8,1,1
58.09451,57318.0,-0.9,1,0
58.203093,57298.15,-366.85,1,1
58.302674,57311.25,-935.6,0,1
58.399285,57347.97,-546.8,0,1
58.492829,57333.04,142.1,0,1
58.605385,57319.2,-157.05,0,0
